id,state,name,rate
27143,Minnesota,Sibley County,1.609352816
27145,Minnesota,Stearns County,4.580694548
27147,Minnesota,Steele County,2.206016769
27149,Minnesota,Stevens County,4.342655779
27151,Minnesota,Swift County,2.845464781
27153,Minnesota,Todd County,1.605858443
27155,Minnesota,Traverse County,2.280740042
27157,Minnesota,Wabasha County,2.017602263
27159,Minnesota,Wadena County,2.198141714
27161,Minnesota,Waseca County,4.356257682
27163,Minnesota,Washington County,1.810148599
27165,Minnesota,Watonwan County,4.544795989
27167,Minnesota,Wilkin County,4.615342149
27169,Minnesota,Winona County,2.710541142
27171,Minnesota,Wright County,1.679129043
27173,Minnesota,Yellow Medicine County,4.676152013
28001,Mississippi,Adams County,1.846693445
28003,Mississippi,Alcorn County,2.399956949
28005,Mississippi,Amite County,2.949514281
28007,Mississippi,Attala County,2.77781953
28009,Mississippi,Benton County,2.86941233
28011,Mississippi,Bolivar County,2.997497093
28013,Mississippi,Calhoun County,2.905867557
28015,Mississippi,Carroll County,2.932154978
28017,Mississippi,Chickasaw County,2.464660253
28019,Mississippi,Choctaw County,2.962256806
28021,Mississippi,Claiborne County,2.92098214
28023,Mississippi,Clarke County,3.527873451
28025,Mississippi,Clay County,2.736703941
28027,Mississippi,Coahoma County,2.936827945
28029,Mississippi,Copiah County,0.002956551
28031,Mississippi,Covington County,2.843402951
28033,Mississippi,DeSoto County,2.785193213
28035,Mississippi,Forrest County,2.953368088
28037,Mississippi,Franklin County,2.809915264
28039,Mississippi,George County,0.002945047
28041,Mississippi,Greene County,2.75006374
28043,Mississippi,Grenada County,2.770385782
28045,Mississippi,Hancock County,3.062089076
28047,Mississippi,Harrison County,2.79505781
28049,Mississippi,Hinds County,2.836098538
28051,Mississippi,Holmes County,0.00274231
28053,Mississippi,Humphreys County,0.00482085
28055,Mississippi,Issaquena County,2.504305539
28057,Mississippi,Itawamba County,2.271698219
28059,Mississippi,Jackson County,2.999887266
28061,Mississippi,Jasper County,2.835877056
28063,Mississippi,Jefferson County,2.830353691
28065,Mississippi,Jefferson Davis County,2.348948437
28067,Mississippi,Jones County,2.738346914
28069,Mississippi,Kemper County,2.893633503
28071,Mississippi,Lafayette County,2.783658175
28073,Mississippi,Lamar County,2.835259232
28075,Mississippi,Lauderdale County,2.656867709
28077,Mississippi,Lawrence County,2.861003284
28079,Mississippi,Leake County,0.00229357
28081,Mississippi,Lee County,2.933778727
28083,Mississippi,Leflore County,3.002186361
28085,Mississippi,Lincoln County,2.965114655
28087,Mississippi,Lowndes County,0.002637204
28089,Mississippi,Madison County,2.924628823
28091,Mississippi,Marion County,0.003193573
28093,Mississippi,Marshall County,2.712315017
28095,Mississippi,Monroe County,2.90322506
28097,Mississippi,Montgomery County,2.975222461
28099,Mississippi,Neshoba County,2.835541667
28101,Mississippi,Newton County,2.943802643
28103,Mississippi,Noxubee County,2.913462768
28105,Mississippi,Oktibbeha County,2.760085185
28107,Mississippi,Panola County,2.932248054
28109,Mississippi,Pearl River County,2.941360575
28111,Mississippi,Perry County,2.841732758
28113,Mississippi,Pike County,2.769816827
28115,Mississippi,Pontotoc County,2.83915656
28117,Mississippi,Prentiss County,2.938654278
28119,Mississippi,Quitman County,3.022569423
28121,Mississippi,Rankin County,2.83996738
28123,Mississippi,Scott County,2.964594124
28125,Mississippi,Sharkey County,2.873013687
28127,Mississippi,Simpson County,2.661221779
28129,Mississippi,Smith County,2.849849042
28131,Mississippi,Stone County,0.003394065
28133,Mississippi,Sunflower County,2.897697723
28135,Mississippi,Tallahatchie County,2.927932308
28137,Mississippi,Tate County,2.868016778
28139,Mississippi,Tippah County,3.055162393
28141,Mississippi,Tishomingo County,2.946205669
28143,Mississippi,Tunica County,2.97520551
28145,Mississippi,Union County,2.723085291
28147,Mississippi,Walthall County,2.968882604
28149,Mississippi,Warren County,2.784888271
28151,Mississippi,Washington County,0.003587091
28153,Mississippi,Wayne County,2.730751577
28155,Mississippi,Webster County,2.7769835
28157,Mississippi,Wilkinson County,2.811908015
28159,Mississippi,Winston County,2.749204579
28161,Mississippi,Yalobusha County,2.887924487
28163,Mississippi,Yazoo County,2.932346165
29001,Missouri,Adair County,2.603285793
29003,Missouri,Andrew County,2.967704699
29005,Missouri,Atchison County,2.898920474
29007,Missouri,Audrain County,2.214219677
29009,Missouri,Barry County,2.942173128
29011,Missouri,Barton County,3.02583822
29013,Missouri,Bates County,2.918314719
29015,Missouri,Benton County,2.851040628
29017,Missouri,Bollinger County,2.815948647
29019,Missouri,Boone County,2.866363269
29021,Missouri,Buchanan County,2.885039032
29023,Missouri,Butler County,2.873813388
29025,Missouri,Caldwell County,2.995777767
29027,Missouri,Callaway County,2.767836893
29029,Missouri,Camden County,2.82361991
29031,Missouri,Cape Girardeau County,2.992633359
29033,Missouri,Carroll County,2.982971933
29035,Missouri,Carter County,2.76070531
29037,Missouri,Cass County,2.834249047
29039,Missouri,Cedar County,2.920526722
29041,Missouri,Chariton County,2.788122334
29043,Missouri,Christian County,2.741797071
29045,Missouri,Clark County,2.704656816
29047,Missouri,Clay County,2.815687991
29049,Missouri,Clinton County,3.007173209
29051,Missouri,Cole County,2.980072774
29053,Missouri,Cooper County,2.86734731
29055,Missouri,Crawford County,2.896728034
29057,Missouri,Dade County,2.79133506
29059,Missouri,Dallas County,2.859132737
29061,Missouri,Daviess County,2.977909344
29063,Missouri,DeKalb County,2.804343628
29065,Missouri,Dent County,2.994088132
29067,Missouri,Douglas County,2.814733864
29069,Missouri,Dunklin County,2.526267269
29071,Missouri,Franklin County,2.87462689
29073,Missouri,Gasconade County,3.016524206
29075,Missouri,Gentry County,2.953992663
29077,Missouri,Greene County,2.5645185
29079,Missouri,Grundy County,2.99432754
29081,Missouri,Harrison County,2.781526085
29083,Missouri,Henry County,2.904072355
29085,Missouri,Hickory County,2.794440109
29087,Missouri,Holt County,2.716165542
29089,Missouri,Howard County,2.713032146
29091,Missouri,Howell County,2.832278649
29093,Missouri,Iron County,3.001944273
29095,Missouri,Jackson County,2.891494211
29097,Missouri,Jasper County,2.73019799
29099,Missouri,Jefferson County,2.793206664
29101,Missouri,Johnson County,2.955410523
29103,Missouri,Knox County,2.954072135
29105,Missouri,Laclede County,2.971478793
29107,Missouri,Lafayette County,3.007426691
29109,Missouri,Lawrence County,2.901221237
29111,Missouri,Lewis County,2.862875599
29113,Missouri,Lincoln County,2.945257173
29115,Missouri,Linn County,2.992899249
29117,Missouri,Livingston County,2.789678784
29119,Missouri,McDonald County,2.904920687
29121,Missouri,Macon County,2.949971412
29123,Missouri,Madison County,2.742467185
29125,Missouri,Maries County,2.970818857
29127,Missouri,Marion County,2.901883028
29129,Missouri,Mercer County,2.903967214
29131,Missouri,Miller County,2.823945523
29133,Missouri,Mississippi County,2.833768234
29135,Missouri,Moniteau County,2.971597839
29137,Missouri,Monroe County,2.772812419
29139,Missouri,Montgomery County,2.877327098
29141,Missouri,Morgan County,2.938991999
29143,Missouri,New Madrid County,2.94112376
29145,Missouri,Newton County,2.993511299
29147,Missouri,Nodaway County,2.800267353
29149,Missouri,Oregon County,2.849513863
29151,Missouri,Osage County,2.923190694
29153,Missouri,Ozark County,2.900667746
29155,Missouri,Pemiscot County,2.440773355
29157,Missouri,Perry County,3.008134699
29159,Missouri,Pettis County,2.693959523
29161,Missouri,Phelps County,2.886970988
29163,Missouri,Pike County,2.95853542
29165,Missouri,Platte County,2.725545466
29167,Missouri,Polk County,2.950836456
29169,Missouri,Pulaski County,2.936459327
29171,Missouri,Putnam County,2.966395337
29173,Missouri,Ralls County,2.827498235
29175,Missouri,Randolph County,2.536812047
29177,Missouri,Ray County,2.957600011
29179,Missouri,Reynolds County,2.849294892
29181,Missouri,Ripley County,2.381567329
29183,Missouri,St. Charles County,3.053965558
29185,Missouri,St. Clair County,3.018653222
29186,Missouri,Ste. Genevieve County,2.857722314
29187,Missouri,St. Francois County,2.768711427
29189,Missouri,St. Louis County,2.72938793
29195,Missouri,Saline County,2.793119444
29197,Missouri,Schuyler County,2.843285632
29199,Missouri,Scotland County,2.690161539
29201,Missouri,Scott County,2.642511507
29203,Missouri,Shannon County,2.954889805
29205,Missouri,Shelby County,2.849028803
29207,Missouri,Stoddard County,2.668133498
29209,Missouri,Stone County,2.978929648
29211,Missouri,Sullivan County,2.683175442
29213,Missouri,Taney County,2.388985661
29215,Missouri,Texas County,2.683175442
29217,Missouri,Vernon County,2.792458913
29219,Missouri,Warren County,2.909817946
29221,Missouri,Washington County,2.979968282
29223,Missouri,Wayne County,2.928620839
29225,Missouri,Webster County,2.753596119
29227,Missouri,Worth County,3.133947556
29229,Missouri,Wright County,2.7576612
29510,Missouri,St. Louis city,2.992727895
30001,Montana,Beaverhead County,3.010129155
30003,Montana,Big Horn County,-0.078383163
30005,Montana,Blaine County,4.166165717
30007,Montana,Broadwater County,4.585219506
30009,Montana,Carbon County,2.506488551
30011,Montana,Carter County,2.050528915
30013,Montana,Cascade County,4.205491086
30015,Montana,Chouteau County,2.111878967
30017,Montana,Custer County,4.346118806
30019,Montana,Daniels County,3.095371858
30021,Montana,Dawson County,3.666327057
30023,Montana,Deer Lodge County,3.108368664
30025,Montana,Fallon County,2.080959686
30027,Montana,Fergus County,3.195955201
30029,Montana,Flathead County,4.3873511
30031,Montana,Gallatin County,-1.075278467
30033,Montana,Garfield County,2.092718461
30035,Montana,Glacier County,4.295792023
30037,Montana,Golden Valley County,3.712465487
30039,Montana,Granite County,1.822121748
30041,Montana,Hill County,1.843607136
30043,Montana,Jefferson County,4.632139938
30045,Montana,Judith Basin County,4.369043808
30047,Montana,Lake County,3.396395805
30049,Montana,Lewis and Clark County,0.8032938
30051,Montana,Liberty County,2.451908986
30053,Montana,Lincoln County,-0.281952884
30055,Montana,McCone County,0.210321712
30057,Montana,Madison County,2.084999343
30059,Montana,Meagher County,1.941430141
30061,Montana,Mineral County,4.604009429
30063,Montana,Missoula County,3.987367842
30065,Montana,Musselshell County,1.011594305
30067,Montana,Park County,1.708985143
30069,Montana,Petroleum County,2.432589634
30071,Montana,Phillips County,4.215018318
30073,Montana,Pondera County,4.630485323
30075,Montana,Powder River County,4.684806811
30077,Montana,Powell County,3.831801085
30079,Montana,Prairie County,2.05881446
30081,Montana,Ravalli County,3.094589598
30083,Montana,Richland County,2.979380937
30085,Montana,Roosevelt County,0.042416377
30087,Montana,Rosebud County,2.304068743
30089,Montana,Sanders County,4.633176365
30091,Montana,Sheridan County,1.914141499
30093,Montana,Silver Bow County,2.047948879
30095,Montana,Stillwater County,0.200341118
30097,Montana,Sweet Grass County,1.70186902
30099,Montana,Teton County,2.671640356
30101,Montana,Toole County,4.308347722
30103,Montana,Treasure County,-0.840741492
30105,Montana,Valley County,2.028142626
30107,Montana,Wheatland County,4.581602972
30109,Montana,Wibaux County,4.192550041
30111,Montana,Yellowstone County,2.241087803
31001,Nebraska,Adams County,2.291760652
31003,Nebraska,Antelope County,1.99897592
31005,Nebraska,Arthur County,3.384704063
31007,Nebraska,Banner County,1.940068875
31009,Nebraska,Blaine County,3.5215903
31011,Nebraska,Boone County,1.703399098
31013,Nebraska,Box Butte County,2.252945428
31015,Nebraska,Boyd County,4.187731971
31017,Nebraska,Brown County,1.740340172
31019,Nebraska,Buffalo County,3.928135385
31021,Nebraska,Burt County,4.388328414
31023,Nebraska,Butler County,2.280636845
31025,Nebraska,Cass County,2.466772685
31027,Nebraska,Cedar County,2.242291625
31029,Nebraska,Chase County,3.586307884
31031,Nebraska,Cherry County,3.426628121
31033,Nebraska,Cheyenne County,3.841200969
31035,Nebraska,Clay County,2.37073771
31037,Nebraska,Colfax County,2.086018372
31039,Nebraska,Cuming County,3.899812843
31041,Nebraska,Custer County,2.909440613
31043,Nebraska,Dakota County,3.787614245
31045,Nebraska,Dawes County,4.59881812
31047,Nebraska,Dawson County,4.298984762
31049,Nebraska,Deuel County,2.739472912
31051,Nebraska,Dixon County,4.210255326
31053,Nebraska,Dodge County,2.78099681
31055,Nebraska,Douglas County,2.157801499
31057,Nebraska,Dundy County,2.550893604
31059,Nebraska,Fillmore County,3.452471105
31061,Nebraska,Franklin County,2.731973189
31063,Nebraska,Frontier County,#DIV/0!
31065,Nebraska,Furnas County,3.547672279
31067,Nebraska,Gage County,3.64226913
31069,Nebraska,Garden County,4.086200832
31071,Nebraska,Garfield County,2.04467778
31073,Nebraska,Gosper County,2.657135801
31075,Nebraska,Grant County,2.405425843
31077,Nebraska,Greeley County,3.645127287
31079,Nebraska,Hall County,3.777027639
31081,Nebraska,Hamilton County,2.484851905
31083,Nebraska,Harlan County,2.802440921
31085,Nebraska,Hayes County,4.6295089
31087,Nebraska,Hitchcock County,2.406952091
31089,Nebraska,Holt County,3.223665371
31091,Nebraska,Hooker County,2.301086964
31093,Nebraska,Howard County,3.686394005
31095,Nebraska,Jefferson County,2.750485229
31097,Nebraska,Johnson County,1.852423662
31099,Nebraska,Kearney County,3.540226303
31101,Nebraska,Keith County,3.430612318
31103,Nebraska,Keya Paha County,2.328911517
31105,Nebraska,Kimball County,4.08444964
31107,Nebraska,Knox County,3.401530698
31109,Nebraska,Lancaster County,1.768712495
31111,Nebraska,Lincoln County,3.501025701
31113,Nebraska,Logan County,3.321882421
31115,Nebraska,Loup County,2.415329667
31117,Nebraska,McPherson County,4.248325707
31119,Nebraska,Madison County,1.694925428
31121,Nebraska,Merrick County,2.808788137
31123,Nebraska,Morrill County,3.546980225
31125,Nebraska,Nance County,3.803199269
31127,Nebraska,Nemaha County,3.060612906
31129,Nebraska,Nuckolls County,4.643819656
31131,Nebraska,Otoe County,3.286797053
31133,Nebraska,Pawnee County,4.165902069
31135,Nebraska,Perkins County,4.643819656
31137,Nebraska,Phelps County,3.388728381
31139,Nebraska,Pierce County,3.45149351
31141,Nebraska,Platte County,2.770038057
31143,Nebraska,Polk County,4.183221028
31145,Nebraska,Red Willow County,2.212127062
31147,Nebraska,Richardson County,4.381178658
31149,Nebraska,Rock County,4.20248936
31151,Nebraska,Saline County,4.648983229
31153,Nebraska,Sarpy County,3.81865708
31155,Nebraska,Saunders County,2.461424307
31157,Nebraska,Scotts Bluff County,2.002856555
31159,Nebraska,Seward County,3.602899545
31161,Nebraska,Sheridan County,4.585796626
31163,Nebraska,Sherman County,3.769783246
31165,Nebraska,Sioux County,2.657135801
31167,Nebraska,Stanton County,3.803192428
31169,Nebraska,Thayer County,3.474935897
31171,Nebraska,Thomas County,3.626615847
31173,Nebraska,Thurston County,3.248008458
31175,Nebraska,Valley County,2.264471532
31177,Nebraska,Washington County,2.716086437
31179,Nebraska,Wayne County,2.073191011
31181,Nebraska,Webster County,2.294688677
31183,Nebraska,Wheeler County,3.662650147
31185,Nebraska,York County,3.277843672
32001,Nevada,Churchill County,1.756114935
32003,Nevada,Clark County,3.249048061
32005,Nevada,Douglas County,3.235156506
32007,Nevada,Elko County,3.213087659
32009,Nevada,Esmeralda County,3.287780868
32011,Nevada,Eureka County,3.217355836
32013,Nevada,Humboldt County,-0.035606261
32015,Nevada,Lander County,-0.033309408
32017,Nevada,Lincoln County,3.25760669
32019,Nevada,Lyon County,-0.064312325
32021,Nevada,Mineral County,3.240176492
32023,Nevada,Nye County,3.191106623
32027,Nevada,Pershing County,3.262529218
32029,Nevada,Storey County,3.194452519
32031,Nevada,Washoe County,3.218565105
32033,Nevada,White Pine County,3.217890336
32510,Nevada,Carson City,-0.042729532
33001,New Hampshire,Belknap County,3.230239249
33003,New Hampshire,Carroll County,1.697499261
33005,New Hampshire,Cheshire County,4.408535168
33007,New Hampshire,Coos County,1.639281158
33009,New Hampshire,Grafton County,4.187414857
33011,New Hampshire,Hillsborough County,4.344312599
33013,New Hampshire,Merrimack County,1.847665147
33015,New Hampshire,Rockingham County,1.681216505
33017,New Hampshire,Strafford County,1.944348059
33019,New Hampshire,Sullivan County,4.683000829
34001,New Jersey,Atlantic County,4.653663353
34003,New Jersey,Bergen County,4.560663869
34005,New Jersey,Burlington County,1.653676407
34007,New Jersey,Camden County,1.647098005
34009,New Jersey,Cape May County,1.611938535
34011,New Jersey,Cumberland County,4.486937743
34013,New Jersey,Essex County,4.618572765
34015,New Jersey,Gloucester County,4.203608879
34017,New Jersey,Hudson County,4.700627969
34019,New Jersey,Hunterdon County,4.641305769
34021,New Jersey,Mercer County,4.259642307
34023,New Jersey,Middlesex County,4.576754139
34025,New Jersey,Monmouth County,4.496274495
34027,New Jersey,Morris County,4.149787386
34029,New Jersey,Ocean County,4.406964512
34031,New Jersey,Passaic County,4.230919305
34033,New Jersey,Salem County,1.722756511
34035,New Jersey,Somerset County,4.636087303
34037,New Jersey,Sussex County,4.059082965
34039,New Jersey,Union County,1.915332046
34041,New Jersey,Warren County,4.635404651
35001,New Mexico,Bernalillo County,1.908649235
35003,New Mexico,Catron County,3.582041869
35005,New Mexico,Chaves County,3.403036985
35006,New Mexico,Cibola County,0.194223474
35007,New Mexico,Colfax County,3.668923365
35009,New Mexico,Curry County,3.684206285
35011,New Mexico,De Baca County,4.379253158
35013,New Mexico,Dona Ana County,4.495645609
35015,New Mexico,Eddy County,3.466535336
35017,New Mexico,Grant County,1.501370479
35019,New Mexico,Guadalupe County,3.451330518
35021,New Mexico,Harding County,3.346448854
35023,New Mexico,Hidalgo County,4.434435461
35025,New Mexico,Lea County,4.021556687
35027,New Mexico,Lincoln County,0.296410356
35028,New Mexico,Los Alamos County,4.283114155
35029,New Mexico,Luna County,3.33186162
35031,New Mexico,McKinley County,3.842025297
35033,New Mexico,Mora County,3.549451734
35035,New Mexico,Otero County,4.175783694
35037,New Mexico,Quay County,2.44750018
35039,New Mexico,Rio Arriba County,3.328601515
35041,New Mexico,Roosevelt County,4.427507867
35043,New Mexico,Sandoval County,-0.592224117
35045,New Mexico,San Juan County,3.828944651
35047,New Mexico,San Miguel County,3.214456972
35049,New Mexico,Santa Fe County,4.317370903
35051,New Mexico,Sierra County,4.289295832
35053,New Mexico,Socorro County,3.854812625
35055,New Mexico,Taos County,3.658333087
35057,New Mexico,Torrance County,4.030521825
35059,New Mexico,Union County,3.765735678
35061,New Mexico,Valencia County,2.391789809
36001,New York,Albany County,3.590937902
36003,New York,Allegany County,3.499213803
36005,New York,Bronx County,3.450525087
36007,New York,Broome County,4.160812942
36009,New York,Cattaraugus County,3.444352625
36011,New York,Cayuga County,1.67122789
36013,New York,Chautauqua County,3.340751528
36015,New York,Chemung County,3.450361528
36017,New York,Chenango County,3.377818349
36019,New York,Clinton County,3.486644686
36021,New York,Columbia County,3.204132671
36023,New York,Cortland County,3.283238149
36025,New York,Delaware County,3.801916554
36027,New York,Dutchess County,3.486006298
36029,New York,Erie County,3.766733777
36031,New York,Essex County,3.912165313
36033,New York,Franklin County,3.1872725
36035,New York,Fulton County,3.386734143
36037,New York,Genesee County,3.513455416
36039,New York,Greene County,4.007342652
36041,New York,Hamilton County,3.25871551
36043,New York,Herkimer County,3.324068426
36045,New York,Jefferson County,3.658803901
36047,New York,Kings County,3.602176763
36049,New York,Lewis County,4.268679303
36051,New York,Livingston County,3.436515105
36053,New York,Madison County,3.750805718
36055,New York,Monroe County,3.613488271
36057,New York,Montgomery County,3.589052493
36059,New York,Nassau County,3.565335636
36061,New York,New York County,4.46847278
36063,New York,Niagara County,3.725587791
36065,New York,Oneida County,4.567846551
36067,New York,Onondaga County,3.595628528
36069,New York,Ontario County,3.828035869
36071,New York,Orange County,3.40839403
36073,New York,Orleans County,3.814470732
36075,New York,Oswego County,3.95172171
36077,New York,Otsego County,3.538628913
36079,New York,Putnam County,3.433580451
36081,New York,Queens County,3.239186416
36083,New York,Rensselaer County,4.202036372
36085,New York,Richmond County,3.463270774
36087,New York,Rockland County,4.310393285
36089,New York,St. Lawrence County,3.544345686
36091,New York,Saratoga County,3.44951771
36093,New York,Schenectady County,3.608902521
36095,New York,Schoharie County,3.706221596
36097,New York,Schuyler County,3.769629282
36099,New York,Seneca County,3.315902729
36101,New York,Steuben County,4.315414407
36103,New York,Suffolk County,3.658649719
36105,New York,Sullivan County,4.404129881
36107,New York,Tioga County,3.350117426
36109,New York,Tompkins County,3.356858772
36111,New York,Ulster County,3.295620212
36113,New York,Warren County,4.112121897
36115,New York,Washington County,3.412156931
36117,New York,Wayne County,3.450361528
36119,New York,Westchester County,3.496944673
36121,New York,Wyoming County,4.023250599
36123,New York,Yates County,3.832558275
37001,North Carolina,Alamance County,3.290418246
37003,North Carolina,Alexander County,2.45358789
37005,North Carolina,Alleghany County,2.424273725
37007,North Carolina,Anson County,1.892450881
37009,North Carolina,Ashe County,1.897063873
37011,North Carolina,Avery County,1.778228045
37013,North Carolina,Beaufort County,2.365454391
37015,North Carolina,Bertie County,1.927959418
37017,North Carolina,Bladen County,4.538915532
37019,North Carolina,Brunswick County,2.523649473
37021,North Carolina,Buncombe County,1.826301489
37023,North Carolina,Burke County,2.006355757
37025,North Carolina,Cabarrus County,2.309076906
37027,North Carolina,Caldwell County,2.026855351
37029,North Carolina,Camden County,2.097740342
37031,North Carolina,Carteret County,2.546931264
37033,North Carolina,Caswell County,1.781488012
37035,North Carolina,Catawba County,2.164833841
37037,North Carolina,Chatham County,2.035100829
37039,North Carolina,Cherokee County,#DIV/0!
37041,North Carolina,Chowan County,2.287430516
37043,North Carolina,Clay County,1.872995265
37045,North Carolina,Cleveland County,2.315329858
37047,North Carolina,Columbus County,2.287925581
37049,North Carolina,Craven County,1.91938385
37051,North Carolina,Cumberland County,2.089260607
37053,North Carolina,Currituck County,2.277552454
37055,North Carolina,Dare County,2.121872885
37057,North Carolina,Davidson County,1.738472933
37059,North Carolina,Davie County,2.591878589
37061,North Carolina,Duplin County,2.053929612
37063,North Carolina,Durham County,1.995842103
37065,North Carolina,Edgecombe County,4.034908994
37067,North Carolina,Forsyth County,1.950251582
37069,North Carolina,Franklin County,2.48405316
37071,North Carolina,Gaston County,2.060669766
37073,North Carolina,Gates County,2.179910587
37075,North Carolina,Graham County,1.76041438
37077,North Carolina,Granville County,4.595360486
37079,North Carolina,Greene County,2.003690699
37081,North Carolina,Guilford County,2.422503808
37083,North Carolina,Halifax County,2.326260889
37085,North Carolina,Harnett County,1.67231547
37087,North Carolina,Haywood County,2.156069563
37089,North Carolina,Henderson County,2.117841977
37091,North Carolina,Hertford County,2.063947909
37093,North Carolina,Hoke County,2.01238939
37095,North Carolina,Hyde County,2.344858014
37097,North Carolina,Iredell County,4.663059806
37099,North Carolina,Jackson County,2.390381603
37101,North Carolina,Johnston County,1.654575262
37103,North Carolina,Jones County,2.14001779
37105,North Carolina,Lee County,2.449987072
37107,North Carolina,Lenoir County,1.729420072
37109,North Carolina,Lincoln County,2.661334844
37111,North Carolina,McDowell County,2.027614238
37113,North Carolina,Macon County,2.445599156
37115,North Carolina,Madison County,2.269312483
37117,North Carolina,Martin County,4.361642396
37119,North Carolina,Mecklenburg County,2.382737833
37121,North Carolina,Mitchell County,2.073191011
37123,North Carolina,Montgomery County,2.626938866
37125,North Carolina,Moore County,2.699953446
37127,North Carolina,Nash County,1.988945678
37129,North Carolina,New Hanover County,2.404681468
37131,North Carolina,Northampton County,2.234504722
37133,North Carolina,Onslow County,1.695316429
37135,North Carolina,Orange County,2.248648457
37137,North Carolina,Pamlico County,4.532355575
37139,North Carolina,Pasquotank County,1.681286177
37141,North Carolina,Pender County,2.313156931
37143,North Carolina,Perquimans County,2.497994563
37145,North Carolina,Person County,1.732995449
37147,North Carolina,Pitt County,1.694579519
37149,North Carolina,Polk County,1.997973079
37151,North Carolina,Randolph County,4.633281541
37153,North Carolina,Richmond County,2.464579148
37155,North Carolina,Robeson County,1.950251582
37157,North Carolina,Rockingham County,2.639333207
37159,North Carolina,Rowan County,2.59625767
37161,North Carolina,Rutherford County,2.073191011
37163,North Carolina,Sampson County,2.040303749
37165,North Carolina,Scotland County,1.722558393
37167,North Carolina,Stanly County,1.691055997
37169,North Carolina,Stokes County,2.079643473
37171,North Carolina,Surry County,2.540163251
37173,North Carolina,Swain County,1.881444902
37175,North Carolina,Transylvania County,2.307429948
37177,North Carolina,Tyrrell County,4.653445277
37179,North Carolina,Union County,2.670565838
37181,North Carolina,Vance County,1.985642325
37183,North Carolina,Wake County,1.763876702
37185,North Carolina,Warren County,2.018237488
37187,North Carolina,Washington County,2.145946995
37189,North Carolina,Watauga County,1.878115014
37191,North Carolina,Wayne County,1.649555182
37193,North Carolina,Wilkes County,2.457542496
37195,North Carolina,Wilson County,1.753937892
37197,North Carolina,Yadkin County,2.396702064
37199,North Carolina,Yancey County,2.493703272
38001,North Dakota,Adams County,1.607367493
38003,North Dakota,Barnes County,-0.156683051
38005,North Dakota,Benson County,1.674340436
38007,North Dakota,Billings County,3.182262654
38009,North Dakota,Bottineau County,-0.997771574
38011,North Dakota,Bowman County,3.388728381
38013,North Dakota,Burke County,-0.279028102
38015,North Dakota,Burleigh County,2.360426985
38017,North Dakota,Cass County,3.586723156
38019,North Dakota,Cavalier County,0.032026268
38021,North Dakota,Dickey County,-0.713140988
38023,North Dakota,Divide County,2.364287705
38025,North Dakota,Dunn County,4.549666007
38027,North Dakota,Eddy County,3.150292197
38029,North Dakota,Emmons County,3.203050069
38031,North Dakota,Foster County,3.422313552
38033,North Dakota,Golden Valley County,3.087389214
38035,North Dakota,Grand Forks County,3.119893426
38037,North Dakota,Grant County,4.442597859
38039,North Dakota,Griggs County,4.11544264
38041,North Dakota,Hettinger County,3.766167047
38043,North Dakota,Kidder County,3.176987426
38045,North Dakota,LaMoure County,4.423776678
38047,North Dakota,Logan County,2.292907305
38049,North Dakota,McHenry County,4.608844871
38051,North Dakota,McIntosh County,2.907927889
38053,North Dakota,McKenzie County,3.765608159
38055,North Dakota,McLean County,-0.037234117
38057,North Dakota,Mercer County,0.149550086
38059,North Dakota,Morton County,-0.097169902
38061,North Dakota,Mountrail County,4.48758248
38063,North Dakota,Nelson County,0.345926232
38065,North Dakota,Oliver County,3.229886398
38067,North Dakota,Pembina County,-0.549714065
38069,North Dakota,Pierce County,4.483325702
38071,North Dakota,Ramsey County,2.868281964
38073,North Dakota,Ransom County,3.55528637
38075,North Dakota,Renville County,1.110790968
38077,North Dakota,Richland County,3.096770584
38079,North Dakota,Rolette County,2.851820564
38081,North Dakota,Sargent County,3.099568556
38083,North Dakota,Sheridan County,0.324499771
38085,North Dakota,Sioux County,3.006773998
38087,North Dakota,Slope County,4.365007767
38089,North Dakota,Stark County,0.517570177
38091,North Dakota,Steele County,-0.205676827
38093,North Dakota,Stutsman County,3.248541788
38095,North Dakota,Towner County,2.711515206
38097,North Dakota,Traill County,0.113752747
38099,North Dakota,Walsh County,2.105206276
38101,North Dakota,Ward County,3.991401284
38103,North Dakota,Wells County,3.006773998
38105,North Dakota,Williams County,3.766167047
39001,Ohio,Adams County,-0.166635737
39003,Ohio,Allen County,3.942230355
39005,Ohio,Ashland County,3.742901681
39007,Ohio,Ashtabula County,-0.261904114
39009,Ohio,Athens County,0.79705476
39011,Ohio,Auglaize County,3.589357514
39013,Ohio,Belmont County,3.919176196
39015,Ohio,Brown County,4.123072342
39017,Ohio,Butler County,3.153799779
39019,Ohio,Carroll County,3.158165137
39021,Ohio,Champaign County,4.011463021
39023,Ohio,Clark County,3.959120176
39025,Ohio,Clermont County,-0.213319584
39027,Ohio,Clinton County,3.163010492
39029,Ohio,Columbiana County,3.83945517
39031,Ohio,Coshocton County,0.354151136
39033,Ohio,Crawford County,4.261962003
39035,Ohio,Cuyahoga County,3.846155291
39037,Ohio,Darke County,-0.553320455
39039,Ohio,Defiance County,3.964626178
39041,Ohio,Delaware County,-0.09122083
39043,Ohio,Erie County,1.75785855
39045,Ohio,Fairfield County,-0.226629135
39047,Ohio,Fayette County,4.368599291
39049,Ohio,Franklin County,4.646240889
39051,Ohio,Fulton County,4.099212154
